-2.2551868832916991e-04	-1.1009001864364287e-04	-6.4329762359065992e-06	 1.0362875448438030e-04	 2.8552389445362747e-04	-4.8050341743644865e-04	-3.0748710676231227e-04	-1.9609760134131447e-04	 2.8023000024131539e-06	 1.6797855334678327e-04	 3.0296603943752540e-04	 4.9228732122957473e-04	-5.8022243154655395e-04	-5.5658739780004430e-04	-3.1447050586658339e-04	-1.3943941550533163e-04	-2.4316045221344917e-05	 1.1514575545851574e-04	 3.3261883428220958e-04	 5.0543605330284863e-04	 4.4235169229494094e-04	-5.4897672837806799e-04	-6.8608731981830567e-04	-4.3668365436611283e-04	-2.5553384472803422e-04	-1.1650412382822717e-04	-9.2829894400683487e-07	 1.9677935874516943e-04	 3.8261980052320030e-04	 5.7302367916664727e-04	 5.1608535052788374e-04	-5.1813202951142058e-04	-6.5123071253624326e-04	-6.4604450900477021e-04	-4.0557636084205886e-04	-2.0330922883145155e-04	-9.9056600984855179e-05	 5.1896487198760921e-05	 3.5659748994152989e-04	 7.9134970236527835e-04	 1.7782666650745832e-03	 6.5344893489364606e-04	-1.5182869706084851e-03	-6.6800052843755107e-04	-6.5789559939442085e-04	-3.8180352059189501e-04	-2.2391427891115353e-04	 1.6747471669996626e-05	 5.5147546178793591e-05	 5.6462378071896863e-04	 2.4686348675212124e-03	 4.1616783510354848e-03	 1.4222407615042342e-03	-5.0471641972798364e-03	-5.7975031058993265e-04	-7.3447417922927231e-04	-3.9801221385910761e-04	-1.5311267262286385e-04	-1.9961859718136959e-05	 1.2303993646980020e-04	 1.0720206031454838e-03	 3.2257632327109473e-03	 8.1818454635785368e-03	 5.1371188790437228e-03	-1.0204782846921329e-02	-5.9603033094713536e-04	-7.5651625646610317e-04	-4.6019951593910232e-04	-2.3802393262708263e-04	-7.2563631636616833e-05	 1.4889685787777780e-04	 9.1120617331000005e-04	 2.9575215951840074e-03	 5.8163778154931923e-03	 1.0873166231747374e-03	-7.7307661126962343e-03	-7.3720249872991778e-04	-5.4195182305664740e-04	-3.2915130235812592e-04	-1.1473152938201858e-04	 5.1622971476643767e-05	 3.8885669096619505e-04	 1.8957424957636801e-03	 2.1701866781497999e-03	-1.0277137629407232e-03	-5.0168574264860654e-04	-2.6591978854975640e-04	-1.0912702004049585e-04	 4.5911930297806198e-06	 2.6969377371499766e-04	 5.5909101089168627e-04	 4.9312623915773895e-04	-1.7324838064377646e-04	-9.0427769205588134e-05	 2.8507846682858109e-05	 1.5469415826680323e-04	 2.1099043092122051e-04
-1.7734778249793768e-04	-1.0836633122816204e-04	 7.2461658745047984e-06	 7.6201569892378159e-05	 2.1564666106211114e-04	-4.7102934516098224e-04	-3.1467659138531903e-04	-1.7980556966748295e-04	-1.7126904060255669e-05	 1.2997337829968273e-04	 2.5719304642126447e-04	 4.0732141201258923e-04	-6.0631808609919527e-04	-2.6793950256050181e-04	-3.3744582471690807e-04	-1.6447461610202797e-04	-4.7158492852310759e-05	 1.8359653222736915e-04	 3.7506653117304496e-04	 4.9833559521139897e-04	 4.5635513593384087e-04	-5.7214761919431015e-04	-6.8287996018839424e-04	-4.5745649627119793e-04	-2.6599681041434528e-04	-1.2572867749497448e-04	 2.5455844092666798e-05	 1.6960878225613882e-04	 8.5174208714116945e-04	 1.0517570089463467e-03	 5.4278357161714513e-04	-8.9502659711436950e-04	-5.9627535537754147e-04	-6.2748206144204238e-04	-3.8208142833222374e-04	-1.8588596504360528e-04	-2.3708614172681087e-05	 7.6725367350195844e-05	 6.5687895604691889e-04	 1.4701766989430585e-03	 2.1734805985254456e-03	 7.0848485671214448e-04	-2.2302587932624364e-03	-6.1757618737797186e-04	-7.4931834792178612e-04	-3.8693206151620922e-04	-2.0516620544942479e-04	-1.5674882189726773e-05	 6.1324430345244870e-05	 1.0826699083033968e-03	 2.6393639992144564e-03	 5.1901071055197832e-03	 2.1806599376572576e-03	-6.6246578093089262e-03	-5.9275924319008091e-04	-7.2844320885226172e-04	-3.8605538153316070e-04	-1.4662160296240553e-04	-6.9811020760518006e-05	 8.9731821150816586e-05	 1.0428105770503887e-03	 2.9764626189316156e-03	 7.3868746122213048e-03	 4.2162894373780797e-03	-8.6387119087740737e-03	-7.2270071121085394e-04	-7.2589060371506414e-04	-5.2878146372558373e-04	-2.9233644434396568e-04	-1.3625879278915292e-04	 1.2083263374481400e-04	 1.0480951120419909e-03	 2.2518193475854296e-03	 3.7141680470648892e-03	 8.4289752883067695e-04	-4.8101565651135665e-03	-7.4799244534548321e-04	-5.3038730827053085e-04	-3.3926210253316805e-04	-1.6191129106308541e-04	 2.3025849990104693e-05	 2.9107553308810715e-04	 1.2848428136024636e-03	 1.6370082367128018e-03	-4.2982096310283709e-04	-5.0693775630931373e-04	-3.1836137076227589e-04	-1.2861759707769344e-04	-9.4971218512172884e-06	 2.4164509385386806e-04	 4.3976097964554890e-04	 4.7893957360069033e-04	-2.5328580652295585e-04	-1.3751974789344223e-04	-3.4645053108179704e-06	 1.2435170178929394e-04	 2.2537154224706998e-04
-1.8465339539079618e-04	-1.3523725004270894e-04	-1.3076015767882668e-05	 3.1469084246783615e-05	 1.9514624743397968e-04	-4.9370137586556939e-04	-2.9811737476154610e-04	-1.7558154989486810e-04	 1.2751893329581468e-05	 2.3546936390721158e-04	 3.1675029214635732e-04	 4.2769307897481008e-04	-6.7143686895212149e-04	-5.4416731946658504e-04	-2.4494734355098386e-04	-1.7350554608716324e-04	 7.9045132532484796e-06	 2.0871239792201056e-04	 4.4833955859567006e-04	 5.4845960359698853e-04	 1.9911848485513933e-04	-5.6211123148269685e-04	-6.4906065795169434e-04	-4.9339503769799055e-04	-2.6911247638492251e-04	-3.8652561304031841e-05	 1.8702265065220059e-05	 2.7522081857973358e-04	 6.7000990785912300e-04	 8.5364268552810233e-04	 4.1062008182751161e-04	-7.3576227177349276e-04	-5.3588307251765434e-04	-7.2925834901783654e-04	-4.3286143888485173e-04	-1.8947020869883427e-04	-5.6568304233677114e-05	 1.0978238968436973e-04	 5.9137677646283740e-04	 1.3954362624858890e-03	 2.9441183518540024e-03	 7.1238144114724221e-04	-3.6164387600070179e-03	-6.2816901996454047e-04	-7.4299034959436465e-04	-3.8582167843860364e-04	-1.7962347472050516e-04	 1.0220359461633369e-05	 1.2102538853677614e-04	 6.1576593364898570e-04	 3.0376109306112569e-03	 6.5012764936965648e-03	 3.5408723827376185e-03	-9.1043572078307218e-03	-6.1609759285284420e-04	-7.4775359182409676e-04	-4.0649935714316129e-04	-2.6057404793994700e-04	-2.0387386160067024e-05	 1.9209253450660569e-04	 6.8114318780550134e-04	 2.6923658733989872e-03	 5.8299604059150936e-03	 1.9852191044899339e-03	-6.2278403835152058e-03	-6.0418986817030776e-04	-6.6756627724874759e-04	-4.7589537853655057e-04	-2.7141160535963465e-04	-1.1536845905243503e-04	 6.8709988378651041e-05	 5.9058145574056146e-04	 1.3226031344827104e-03	 2.1123917403026438e-03	 7.7009137152642929e-04	-2.6934747198562249e-03	-7.3987460268568929e-04	-5.6639067398783695e-04	-3.6753090102455144e-04	-5.9026821017929810e-05	-4.7787330290730599e-05	 3.1975618228436147e-04	 7.6606170382428993e-04	 8.0251269106728208e-04	 2.4944173570886952e-04	-4.9547842975925091e-04	-2.5418496915608206e-04	-1.7376270310565559e-04	-4.3523706731564861e-05	 1.3283072258944115e-04	 3.1890734963836329e-04	 3.9251327199031334e-04	-2.1856041306862062e-04	-1.0765649486520808e-04	-7.1900109909578711e-05	 5.5966939763080606e-05	 2.2273690214252278e-04
-1.8192285891295646e-04	-1.3385673431345253e-04	-1.5941129742815817e-05	 5.3859402783066774e-05	 3.0186005378200580e-04	-6.1099865923823515e-04	-3.0159033843323599e-04	-1.2421686455960494e-04	-1.0221288702601294e-05	 1.6261547846194293e-04	 3.5707805993131462e-04	 3.6953058585918882e-04	-6.1523225214584756e-04	-4.5409236811572151e-04	-2.7297345318495726e-04	-1.2811657399905353e-04	-2.0646296288411271e-05	 2.3795076633289662e-04	 6.2546067694227837e-04	 7.8000307710195203e-04	 4.4914506549962766e-05	-4.8159944294180491e-04	-6.3260332165572183e-04	-4.9594039094279544e-04	-2.1844554298069814e-04	-7.7441790345272090e-05	 1.5618591705834529e-04	 4.5942901828813877e-04	 1.0307208478792808e-03	 1.4006451047779167e-03	 4.2684555829172841e-04	-2.0609615002999599e-03	-5.0378231422943775e-04	-6.7380778868850123e-04	-4.5762475115959872e-04	-1.2039976752520424e-04	-1.2565314995760198e-04	 8.4108236268669399e-05	 8.0616790208802634e-04	 2.4022123875643785e-03	 3.9947543540215834e-03	 1.3212350745797049e-03	-5.1086154595794834e-03	-5.8692623894234831e-04	-6.8557453789597884e-04	-3.6184431690882487e-04	-1.4528549428477038e-04	-1.0699286201972337e-06	 1.4092826005805654e-04	 7.4221593783570499e-04	 3.0601365093928753e-03	 7.1528181314746055e-03	 6.0894403003813229e-03	-9.9708794317844018e-03	-5.6826158629469435e-04	-8.3007127733703456e-04	-4.1535539420947014e-04	-2.2659850800699276e-04	-1.2271758729861713e-05	 1.6554210503646165e-04	 6.8590020788896920e-04	 2.4832793045003023e-03	 4.1904528830788573e-03	 1.4098194804047668e-03	-4.8872988921758679e-03	-6.0549430635784300e-04	-6.9391788353130005e-04	-4.0145550541983131e-04	-2.2033031237680414e-04	-8.5111994635648412e-05	 1.3124005390923593e-04	 4.6316327128402774e-04	 9.6772524201919701e-04	 1.4181375952192759e-03	 5.4116458532845195e-04	-2.1313585907028186e-03	-6.8363775060477935e-04	-5.3522370643498303e-04	-2.6000982916254560e-04	-1.6294959368504892e-05	 5.7220021915719786e-05	 2.3977702017042782e-04	 5.1851605628980778e-04	 6.3460461981381278e-04	 3.5053968446180337e-05	-4.2880173329262966e-04	-1.7430241372930899e-04	-1.2048794368821439e-04	-1.4340283877327422e-05	 1.8743877894331057e-04	 3.7930725674071837e-04	 2.4844266811181791e-04	-1.2126515738263078e-04	-9.2637380147233910e-05	 1.0443948607849686e-06	 3.5440893582319575e-05	 2.3218021567783216e-04
-1.9875632109828752e-04	-1.2533032960442751e-04	-1.3105273611850269e-05	-8.5587507387175673e-06	 1.6916955367873751e-04	-3.9288829216264942e-04	-2.5833201591312808e-04	-8.2791982439660712e-05	 6.3880948200178942e-05	 2.6834352193277319e-04	 4.0636364631154310e-04	 2.7398038062434427e-04	-6.2920972372944404e-04	-4.7819357708267691e-04	-3.3619525766681005e-04	-1.2138994140642078e-04	 1.1025604172279557e-04	 3.7288320977265792e-04	 7.5075913998280393e-04	 7.5364788870084965e-04	-2.5798633503834866e-04	-5.1143242141439668e-04	-6.7821917747827034e-04	-4.1060228272089984e-04	-2.2362391862810902e-04	-6.0938272436332850e-05	 1.2569547040346821e-05	 6.8614388364464515e-04	 1.4130999051703123e-03	 2.1139903623272321e-03	 5.3346250857573281e-04	-3.2783551816279667e-03	-5.8402868700425633e-04	-7.3034842041824841e-04	-3.8813965299034915e-04	-1.5456332614785097e-04	-5.5032616300209675e-05	 1.9669685530064002e-04	 8.1579945723505025e-04	 2.3374602158826212e-03	 5.8993363750060356e-03	 2.4320620650848876e-03	-6.9391222330255154e-03	-6.5009502879998665e-04	-7.6413632599525976e-04	-4.3538156602324204e-04	-2.3687199319905313e-04	-5.2781721628117120e-05	 2.3479776305162614e-04	 8.4805248924838211e-04	 2.9764009695613458e-03	 6.9138569233113990e-03	 4.0859149357160788e-03	-9.0272606085759974e-03	-6.4193559097043475e-04	-6.7885413747285884e-04	-3.4876847041515871e-04	-1.9449706582168360e-04	-1.1679761251026899e-04	 6.9684977638638276e-05	 6.0449877633520865e-04	 1.5829924472318090e-03	 3.1396470422190050e-03	 9.0294374702251461e-04	-3.6272738497898972e-03	-5.4334886216420714e-04	-6.7870789034811193e-04	-4.3747550132528347e-04	-1.9471294016252004e-04	-1.1406299092492302e-04	 1.1438210577071226e-04	 3.5069267336942380e-04	 7.9626038383684655e-04	 9.9157375147283051e-04	 4.5773822941886516e-04	-1.0396122631790416e-03	-6.6715194835510327e-04	-6.0476849121929343e-04	-2.8948499589453070e-04	-7.5361497081833756e-05	-5.1630712224928508e-05	 2.4342716974880418e-04	 4.3102750190479339e-04	 5.0042848827540082e-04	 6.8226783199861892e-05	-4.3509015395313860e-04	-3.0903547757491607e-04	-2.4098607678888596e-04	 8.4032678083682372e-06	 1.7186413539947471e-04	 2.6843213253871533e-04	 3.2101775894394620e-04	-2.7901890270716869e-04	-7.9948297559377733e-05	-2.0878856532344433e-05	 9.6076363303192739e-05	 2.0063174587612128e-04
-1.9042343178454058e-04	-1.0872483298016461e-04	-1.1817214589606501e-05	 5.8961387995108712e-05	 1.4514042357818239e-04	-4.7940837715198040e-04	-3.1462607164414974e-04	-1.9110700331841278e-04	-4.7537824816600417e-07	 2.5146405405890868e-04	 4.1222962476297233e-04	 4.2813925549610140e-04	-6.3516095196045367e-04	-5.2361589977257725e-04	-3.3236710179282382e-04	-1.0704547992721035e-04	 1.6603913349035266e-04	 3.8222686722639676e-04	 9.0960890838546679e-04	 1.2575205576058749e-03	-2.3925761494252552e-04	-5.6791684211387615e-04	-6.2202416709056078e-04	-4.4160492136849908e-04	-2.0206246345595431e-04	-1.3235236685531289e-04	 1.4520264746456846e-04	 6.6192674153757155e-04	 1.7083877588368224e-03	 3.8677355444407500e-03	 8.5545382975080794e-04	-4.6702143566665459e-03	-6.0663114866005893e-04	-6.5773882212215437e-04	-3.6461497973562008e-04	-2.2822767872446152e-04	-6.6920128549331867e-05	 1.8955444662945175e-04	 8.8518990505858253e-04	 2.9963630775406685e-03	 7.2343345768074996e-03	 5.4422582133011894e-03	-9.7297229497681978e-03	-6.4914031825595467e-04	-7.4438685378880451e-04	-2.9812768847447006e-04	-1.7286866158210405e-04	-2.2028736110382867e-05	 2.2248380568456072e-04	 8.3250111816517646e-04	 2.6520596716011853e-03	 5.9316735367185222e-03	 2.1316121482572803e-03	-6.5675975688257622e-03	-6.0971155124910027e-04	-7.4238103626360309e-04	-4.0357394241767825e-04	-1.9771192185851546e-04	-7.8289035119257554e-05	 1.0745137143675901e-04	 4.9024846084775859e-04	 1.3808178591333963e-03	 1.7972947561638204e-03	 6.2535868167413523e-04	-2.1450231657875931e-03	-6.9378196245548172e-04	-7.0017783540734070e-04	-5.1557593322643363e-04	-1.5248299913076175e-04	-1.2781074463458811e-04	 6.2855666526246367e-05	 2.3584952729591052e-04	 6.6304012373633319e-04	 7.5690246273064509e-04	 4.7424554094078802e-04	-7.3513858228273958e-04	-6.9168867634271738e-04	-5.0424348521610810e-04	-3.1790518822499120e-04	-1.5217203381178275e-04	 7.9195246159128789e-06	 8.7321919683752100e-05	 3.5085681576380869e-04	 6.1433588249032347e-04	 2.1353728493004291e-04	-4.6144160431940131e-04	-3.1798086035668719e-04	-1.6844771904247352e-04	-2.6798865115330135e-05	 1.3628394395035631e-04	 2.9473745193907394e-04	 4.1726991296884208e-04	-3.1564706788702788e-04	-8.6934921150848271e-05	 4.6726269148218659e-05	 1.6173570092018085e-04	 1.8166710405704943e-04
-2.1747349420562549e-04	-1.4470467376203534e-04	 1.8064852069085023e-05	 9.5875071749050561e-05	 1.9936738060065190e-04	-4.6435057249164967e-04	-3.1395904550782304e-04	-1.8255053553869338e-04	 3.3567482228242187e-05	 2.9779078232602588e-04	 4.9633390911632948e-04	 4.8666310884424603e-04	-6.0980412655016036e-04	-5.4826189523025882e-04	-3.0577393005623267e-04	-1.2468286860737454e-04	 1.0202827376891358e-04	 5.1341067715124779e-04	 1.8508234167277462e-03	 2.0540439710735100e-03	-1.0372259332248257e-03	-5.5726391358152934e-04	-6.6462066202605940e-04	-4.8078264173674384e-04	-2.1226638020714356e-04	-8.5640438058781428e-05	 1.1965259212162231e-04	 1.4299553910987520e-03	 2.7059282543028746e-03	 4.6146139254974392e-03	 1.7953624731143873e-03	-7.1265668195940688e-03	-6.2184270922848285e-04	-6.6282636346335407e-04	-3.2468967452900304e-04	-1.9058759611521709e-04	-3.8304615677091819e-05	 2.6064708029873893e-04	 1.5878499234754737e-03	 3.0720882374986064e-03	 8.0389172378105937e-03	 6.8415493151744835e-03	-9.6691658117835678e-03	-6.8773592992264873e-04	-7.1472236948996737e-04	-3.6496302692589212e-04	-1.7471595092246976e-04	 5.2539535875552672e-05	 1.5800341909820838e-04	 1.2846615277727139e-03	 2.5253099324855908e-03	 3.9664919091230441e-03	 1.7713434746620994e-03	-4.8974338018903697e-03	-6.0520497076096643e-04	-6.8257430222650947e-04	-3.6438898332048189e-04	-1.6207397798202695e-04	-2.6462631135446766e-05	 9.9374465632379253e-05	 5.5241666727009185e-04	 1.5227950886023342e-03	 1.8582678999607624e-03	 4.9091859237284849e-04	-1.6522625182249907e-03	-6.1522754459278838e-04	-6.7313902428203754e-04	-4.7655590960383527e-04	-2.5334393832175033e-04	-1.1461854800573020e-04	 5.9518613498891366e-05	 1.7597850920001205e-04	 4.6586612262283263e-04	 6.1039342174531129e-04	 4.5174503995789217e-04	-9.2921099310973798e-04	-7.3752817794801406e-04	-5.2780673000176934e-04	-2.8372324642518619e-04	-1.5946513689685750e-04	-4.5342088378113681e-06	 1.8360284190271602e-04	 2.9881493136405196e-04	 4.8968247383717953e-04	 3.4854415934923401e-04	-5.1398730637271131e-04	-2.6949840181277377e-04	-2.1000439664713819e-04	 9.1579568591405301e-06	 1.5664274098860408e-04	 2.7420255687260757e-04	 4.0092295946571950e-04	-2.2116659945410031e-04	-1.2748005337925557e-04	-7.7030258119089782e-05	 1.3792739495178163e-04	 1.5711009276818161e-04
-1.5084899875935807e-04	-1.3036300717352467e-04	 3.2888863168792587e-05	 8.7815022758982740e-05	 2.0945813760399597e-04	-5.2274800990646222e-04	-2.5340073715917813e-04	-1.9616935026787590e-04	-8.9261016066118743e-05	 2.1378292499851125e-04	 3.3897627954310617e-04	 4.7410377963904259e-04	-6.7174110013913310e-04	-5.6826969542539364e-04	-2.7233327661535506e-04	-2.3972605239869967e-04	-9.1286231840831912e-05	 1.6808949121650401e-04	 2.7132883788759550e-04	 4.9503217373105804e-04	 4.7823568641551344e-04	-5.0829080355214052e-04	-6.5585575452944370e-04	-4.8306087898788188e-04	-1.7134066597188495e-04	-1.3430321131789813e-04	 4.7845842015710073e-05	 1.2154476389769755e-04	 2.8200841190982172e-04	 4.8133139429472761e-04	 5.6983432897735216e-04	 3.8149680450018559e-04	-5.9631588014635482e-04	-6.3213614804614603e-04	-3.3335683273116087e-04	-2.5983292014209738e-04	 6.8539278561711569e-05	 1.4844456688714778e-04	 2.8630627976145061e-04	 3.1900232635233186e-04	 5.4884427268686608e-04	 5.1191901751014384e-04	 1.6842994696322994e-04	-6.5788177936414887e-04	-6.4747080782276976e-04	-3.7457547113224616e-04	-1.5100787838497100e-04	 1.2361858210815593e-04	 1.6382586845939919e-04	 5.7376387795134111e-04	 9.8900502416010908e-04	 1.0734144901690537e-03	 5.0127334090410377e-04	-1.2492434302029069e-03	-6.0096358908343301e-04	-7.7683002739609608e-04	-3.3860290475756267e-04	-2.3266433769880929e-04	 5.2613590716707103e-05	 2.2330520483502343e-04	 9.6995631576809755e-04	 2.9111340086034492e-03	 3.7193269356279183e-03	-5.5171443824165024e-04	-3.9265250912311764e-03	-5.9003501849070575e-04	-7.6797217442057977e-04	-5.1611444660237783e-04	-2.1954795107990499e-04	-1.9698619426379270e-06	 3.8876700062730760e-04	 1.6770949230832148e-03	 5.1413082814534246e-03	 9.4044594118536211e-03	-4.9424945960363587e-03	-1.0309419868705282e-02	-7.0150706441313214e-04	-4.6305504139381419e-04	-3.0486350855827714e-04	-6.8555995885926551e-05	 3.8213138899878020e-04	 1.1550632666373680e-03	 3.8739516147349266e-03	 6.4125696272233218e-03	-4.8492198106192272e-03	-5.3488683173334695e-04	-3.1486818975038765e-04	-3.4940611567499931e-05	 1.8482928585213384e-04	 7.5589883928708012e-04	 1.9873273145392654e-03	 1.2993082479747166e-03	-2.3452237761050444e-04	-6.1392307435722507e-05	 1.6668464088010924e-04	 4.4938779894117882e-04	 6.4383753830668077e-04
-1.4951347309063816e-04	-9.6183315111007353e-05	-3.9217107873052539e-05	 2.7521333868680284e-05	 7.2048990310271028e-05	-4.4881890332720083e-04	-2.3334812106054785e-04	-2.1916222498186475e-04	-4.4146607006553210e-05	 1.7452880684658929e-04	 2.9914326002328955e-04	 4.5007811007615752e-04	-6.9304821917681692e-04	-5.1368448008739251e-04	-3.5734715323065027e-04	-1.0387446859711090e-04	-2.2050917291501600e-05	 2.3969293654106167e-04	 2.8130411202201419e-04	 3.7484548976581336e-04	 5.2359751737626021e-04	-5.5894220670057201e-04	-6.0220834472117166e-04	-4.7243557267312116e-04	-2.3808608272619320e-04	-1.2645338503067195e-04	-1.2630165962373687e-04	 1.3845065121584349e-04	 3.0317966053714803e-04	 4.9316030266390249e-04	 6.2659047517497923e-04	 4.7503512284244961e-05	-6.0778876405868736e-04	-7.4427125645016841e-04	-4.3870693721523410e-04	-2.1643718763494083e-04	 6.6524572558238467e-05	 1.0201776368940513e-04	 2.6088082496765767e-04	 4.7023407462652884e-04	 6.4514479208279860e-04	 2.5141179313102098e-04	-6.4058657841548777e-04	-6.4547437175780796e-04	-8.0568671996956130e-04	-3.7902676295224801e-04	-1.5830225119823946e-04	 6.0603770776994505e-05	 4.4161904071829145e-04	 1.1414215749582298e-03	 1.9171572692161479e-03	 2.0124192098419408e-03	-4.3440933371183637e-05	-1.7864540164061545e-03	-6.3470196766650801e-04	-6.7607222533059121e-04	-3.2592516837802378e-04	-2.3457321348592988e-04	 4.0302924140926173e-05	 5.5216060426310429e-04	 1.5996023863729045e-03	 3.3460652064289686e-03	 5.0869516034649665e-03	-1.6127482906324886e-03	-4.8970289168898604e-03	-5.6950940480938875e-04	-7.7904016063751018e-04	-5.9367606848798895e-04	-2.6644744177707917e-04	 4.9530019748542803e-05	 3.6961943010956636e-04	 1.9850554878308455e-03	 4.4211195052343520e-03	 9.4966219318547342e-03	-5.9479202689185582e-03	-9.2133946858568069e-03	-7.2339290667842353e-04	-4.6242398040737096e-04	-2.3486739120671165e-04	-3.7009522733074570e-05	 3.6353118682633901e-04	 1.6806609511803062e-03	 3.2648573283015491e-03	 4.1290775542415156e-03	-2.8182938216069625e-03	-5.2649318048209796e-04	-2.4029183407310513e-04	-1.7876601260282196e-04	 2.3080195370173091e-04	 1.0163862043060163e-03	 1.6181299729195759e-03	 9.4482773289838702e-04	-1.8422296297529575e-04	-8.9287655159739381e-05	 5.7800724455340988e-05	 3.6605373260171050e-04	 5.0328259494953319e-04
-1.3876045537948470e-04	 1.3541415100977165e-04	 5.9235852391195653e-06	 9.7221784736239355e-06	 2.4935561720879833e-04	-5.1639806090665098e-04	-2.5065002458313896e-04	-1.1315997427356179e-04	 2.2339928690586530e-05	 1.4577619142462433e-04	 3.1554283910752010e-04	 4.7601785958483476e-04	-6.2516395671624429e-04	-2.9617290708508070e-04	-5.3560820099710386e-04	 5.6144050471736765e-05	-3.3537967253629894e-05	 3.1810170129948094e-04	 3.2424204337903938e-04	 5.1281041316514515e-04	 1.7224507783762194e-04	-3.4659706199913128e-04	-8.8481083880557641e-04	-4.5354956900934087e-04	-2.6756969609732095e-04	 1.2701124169004667e-04	 6.3302871296256361e-05	 1.4391275968765252e-04	 7.4584155506023586e-04	 5.5778535361931622e-04	 2.0648049460417585e-04	-3.1237936551797775e-04	-5.9546227096896878e-04	-6.6907432824557891e-04	-4.2001326043298069e-04	-1.9406348677529413e-04	-2.5771469989988653e-05	 4.7094575742989632e-04	 9.2434319464926892e-04	 1.3368134122104694e-03	 1.3593028357498510e-03	-6.6824490872864731e-05	-8.0600760407916090e-04	-5.9773184285580175e-04	-7.0634982173024439e-04	-3.8369509762251682e-04	-1.6783930907912238e-04	-1.2029303981483420e-05	 7.6565363319767055e-04	 1.3158312793579937e-03	 2.3628539868021737e-03	 2.6006393467992500e-03	-6.6146920288044772e-04	-2.6067396724930342e-03	-6.1416964199626075e-04	-7.0157178977042615e-04	-5.9623675872413873e-04	-1.9978967770259429e-04	-1.4851233701578989e-05	 8.9956967282261383e-04	 1.6784841326616677e-03	 4.0232498529841031e-03	 7.7185032348857825e-03	-2.9887861755053882e-03	-6.4796894546357633e-03	-4.0297129865224081e-04	-5.0268755247956593e-04	-4.9686329110298411e-04	-4.8862002922759403e-04	 1.2072073764132730e-04	 8.0056736292232931e-04	 1.7077190861089844e-03	 4.3117509683767612e-03	 7.8047879525935601e-03	-3.0117731701254855e-03	-7.6322660273853479e-03	-7.8636834074487954e-04	-5.1241487558294305e-04	-3.5927429716192438e-04	-7.2124287598940556e-05	 5.5052865887641220e-04	 1.2900892874732766e-03	 2.3586485814547052e-03	 2.9420644915464532e-03	-1.6115884996660804e-03	-5.2255843344656576e-04	-2.3255523679172421e-04	-1.3788969006639230e-04	 7.0230368770262297e-04	 9.6235486475013490e-04	 1.3463965774631139e-03	 9.7422097837145507e-04	-2.0856939413230104e-04	-1.1699121586980873e-04	-2.7567034336534879e-06	 1.2793106443296121e-04	 2.1426306000327575e-04
